ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,skipped
2018-12-20 15:47:28+00:00,212348,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),False
2018-12-20 16:19:42+00:00,185073,Sin Pijama,Becky G,Sin Pijama,False
2018-12-22 23:31:50+00:00,173366,Booty,C. Tangana,Booty,False
2018-12-22 23:34:15+00:00,145111,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,7,False
2018-12-22 23:37:46+00:00,212348,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),False
2018-12-22 23:41:18+00:00,213040,Genius,Sia,Mountains,False
2018-12-22 23:44:33+00:00,195519,I'm a Mess,Bebe Rexha,Expectations,False
2018-12-22 23:48:23+00:00,231266,Better Now,Post Malone,beerbongs & bentleys,False
2018-12-22 23:50:36+00:00,133150,X,Nicky Jam,X,False
2018-12-22 23:53:41+00:00,187026,Thunderclouds,Sia,Mountains,False
2018-12-22 23:57:08+00:00,207904,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Back To You,False
2018-12-23 00:00:42+00:00,214846,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),False
2018-12-23 00:07:07+00:00,354320,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,False
2018-12-23 00:09:05+00:00,117652,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues,False
2018-12-23 00:10:20+00:00,75255,Ya Es Hora,Ana Mena,Index,False
2018-12-23 00:14:11+00:00,231920,Clandestino,Shakira,Clandestino,False
2018-12-23 00:15:35+00:00,82952,In My Mind,Dynoro,In My Mind,False
2018-12-23 00:18:41+00:00,188559,Sin Pijama,Becky G,Sin Pijama,False
2018-12-23 00:19:19+00:00,6366,IDGAF,Dua Lipa,Dua Lipa,False
2018-12-23 00:22:57+00:00,219600,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,Ahora,False
2018-12-23 00:26:50+00:00,229939,Lo siento,Beret,Lo siento,False
2018-12-23 00:29:57+00:00,189466,Natural,Imagine Dragons,Origins,False
2018-12-23 00:32:52+00:00,176133,Vaina Loca,Ozuna,Aura,False
2018-12-23 00:36:28+00:00,185466,Walk On Water,Thirty Seconds To Mars,AMERICA,False
2018-12-23 00:40:05+00:00,212500,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",False
2018-12-23 00:43:11+00:00,187666,Mujeres,Mozart La Para,Mujeres,False
2018-12-23 00:43:16+00:00,4424,Usted,Juan Magán,Usted,False
2018-12-23 00:47:28+00:00,253389,I Like It,Cardi B,Invasion of Privacy,False
2018-12-23 00:51:23+00:00,204346,Believer,Imagine Dragons,Evolve,False
2018-12-23 00:55:32+00:00,250840,No Es Justo,J Balvin,Vibras,False
2018-12-23 00:59:27+00:00,235545,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Girls Like You (feat. Cardi B),False
2018-12-23 01:03:11+00:00,217652,No Me Acuerdo,Thalia,Valiente,False
2018-12-23 01:06:44+00:00,181181,Cuando Nadie Ve,Morat,Cuando Nadie Ve,False
2018-12-23 01:10:03+00:00,6484,Don't Stop Me Now - Remastered 2011,Queen,Jazz,False
2018-12-23 18:50:52+00:00,1706,Ni La Hora,Ana Guerra,Ni La Hora,False
2018-12-23 18:51:40+00:00,25603,Ni La Hora,Ana Guerra,Ni La Hora,False
2018-12-23 18:54:31+00:00,171211,Ni La Hora,Ana Guerra,Ni La Hora,False
2018-12-23 21:03:44+00:00,2518,no tears left to cry,Ariana Grande,Sweetener,False
2018-12-23 21:09:01+00:00,17227,El Clavo,Prince Royce,El Clavo,False
2018-12-24 00:51:31+00:00,4037,Genius,Sia,Mountains,False
2018-12-24 00:51:34+00:00,2064,Natural,Imagine Dragons,Origins,False
2018-12-24 00:53:12+00:00,98147,Don't Stop Me Now - Remastered 2011,Queen,Jazz,False
2018-12-24 00:53:15+00:00,2369,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),False
2018-12-24 00:53:16+00:00,1706,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Girls Like You (feat. Cardi B),False
2018-12-24 00:53:17+00:00,1391,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues,False
2018-12-24 00:55:26+00:00,129640,Kiss and Make Up,Dua Lipa,Dua Lipa,False
2018-12-24 00:59:04+00:00,217653,No Me Acuerdo,Thalia,Valiente,False
2018-12-24 00:59:06+00:00,2509,Ni La Hora,Ana Guerra,Ni La Hora,False
2018-12-24 00:59:07+00:00,1475,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",False
2018-12-24 01:02:35+00:00,207905,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Back To You,False
2018-12-24 01:06:01+00:00,206000,Ya Es Hora,Ana Mena,Index,False
2018-12-24 01:09:55+00:00,204347,Believer,Imagine Dragons,Evolve,False
2018-12-24 01:15:50+00:00,354320,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,False
2018-12-24 01:18:42+00:00,172749,El Clavo,Prince Royce,El Clavo,False
2018-12-24 01:18:46+00:00,3135,I'm a Mess,Bebe Rexha,Expectations,False
2018-12-24 01:18:47+00:00,1709,Ya No Quiero Ná,Lola Indigo,Ya No Quiero Ná,False
2018-12-24 01:18:48+00:00,1471,IDGAF,Dua Lipa,Dua Lipa,False
2018-12-24 01:22:59+00:00,250840,No Es Justo,J Balvin,Vibras,False
2018-12-24 01:27:01+00:00,212348,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),False
2018-12-24 01:27:07+00:00,5151,In My Mind,Dynoro,In My Mind,False
2018-12-24 01:29:18+00:00,131226,Walk On Water,Thirty Seconds To Mars,AMERICA,False
2018-12-24 01:29:19+00:00,1468,Better Now,Post Malone,beerbongs & bentleys,False
2018-12-24 01:29:20+00:00,1336,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,7,False
2018-12-24 01:29:23+00:00,3375,Electricity,Silk City,Electricity,False
2018-12-24 01:29:24+00:00,1769,no tears left to cry,Ariana Grande,Sweetener,False
2018-12-24 01:29:25+00:00,1686,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,Ahora,False
2018-12-24 01:29:27+00:00,1431,Lo siento,Beret,Lo siento,False
2018-12-24 01:33:19+00:00,232402,Amasijo de huesos,Sidecars,Cuestión de gravedad,False
2018-12-24 01:33:21+00:00,1492,Genius,Sia,Mountains,False
2018-12-24 01:33:22+00:00,1344,X,Nicky Jam,X,False
2018-12-24 01:36:18+00:00,174802,Mujeres,Mozart La Para,Mujeres,False
2018-12-24 01:36:19+00:00,1498,Usted,Juan Magán,Usted,False
2018-12-24 01:40:08+00:00,228326,No Te Preocupes por Mi,Leiva,No Te Preocupes por Mi,False
2018-12-24 01:40:42+00:00,4560,Thunderclouds,Sia,Mountains,False
2018-12-24 01:43:50+00:00,188567,Sin Pijama,Becky G,Sin Pijama,False
2018-12-24 01:46:46+00:00,176133,Vaina Loca,Ozuna,Aura,False
2018-12-24 01:50:05+00:00,199044,Clandestino,Shakira,Clandestino,False
2018-12-24 01:50:06+00:00,1453,I Like It,Cardi B,Invasion of Privacy,False
2018-12-24 01:52:38+00:00,152040,Booty,C. Tangana,Booty,False
2018-12-24 01:52:45+00:00,7068,Cuando Nadie Ve,Morat,Cuando Nadie Ve,False
2018-12-24 01:52:50+00:00,5075,Temperature,Tyga,Kyoto,False
2018-12-24 01:52:53+00:00,4015,SAD!,XXXTENTACION,?,False
2018-12-24 01:52:54+00:00,1304,FRIENDS,Marshmello,FRIENDS,False
2018-12-24 01:52:58+00:00,4157,Taste (feat. Offset),Tyga,Taste (feat. Offset),False
2018-12-24 01:53:00+00:00,2325,One Day (ft. Ryan Tedder),Logic,YSIV,False
2018-12-24 01:53:01+00:00,1647,All Falls Down (feat. Juliander),Alan Walker,Different World,False
2018-12-24 01:53:04+00:00,2586,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,The Bigger Artist,False
2018-12-24 01:53:06+00:00,3007,Fine China,Future,Future & Juice WRLD Present... WRLD ON DRUGS,False
2018-12-24 01:53:08+00:00,1942,In My Blood,Shawn Mendes,Shawn Mendes,False
2018-12-24 01:53:14+00:00,6215,Topanga,Trippie Redd,A Love Letter To You 3,False
2018-12-24 01:53:15+00:00,1586,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,SR3MM,False
2018-12-24 01:54:21+00:00,65900,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",False
2018-12-24 01:54:22+00:00,2203,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),False
2018-12-24 01:54:23+00:00,1469,In My Feelings,Drake,Scorpion,False
2018-12-24 01:54:25+00:00,1831,Born To Be Yours,Kygo,Born To Be Yours,False
2018-12-24 01:54:27+00:00,2865,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),False
2018-12-24 01:54:30+00:00,2558,Esskeetit,Lil Pump,Esskeetit,False
2018-12-24 01:54:31+00:00,1663,BAD!,XXXTENTACION,SKINS,False
2018-12-24 01:54:32+00:00,1768,Lucky You (feat. Joyner Lucas),Eminem,Kamikaze,False
2018-12-24 01:54:34+00:00,1814,Self Care,Mac Miller,Swimming,False
2018-12-24 01:54:35+00:00,1700,"thank u, next",Ariana Grande,"thank u, next",False
2018-12-24 01:54:38+00:00,2737,Humility (feat. George Benson),Gorillaz,The Now Now,False
2018-12-24 01:54:39+00:00,1408,God's Plan,Drake,Scorpion,False
2018-12-24 01:54:40+00:00,1947,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin,NOT ALL HEROES WEAR CAPES,False
2018-12-24 01:54:42+00:00,1915,FEFE,6ix9ine,DUMMY BOY,False
2018-12-24 01:54:44+00:00,2821,The Greatest Show,Panic! At The Disco,The Greatest Show,False
2018-12-24 01:54:46+00:00,1472,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,False
2018-12-24 01:54:48+00:00,2699,Call Out My Name,The Weeknd,"My Dear Melancholy,",False
2018-12-24 01:54:50+00:00,2047,Let's Go (The Royal We),Run The Jewels,Let's Go (The Royal We),False
2018-12-24 01:54:51+00:00,1436,Walk It Talk It,Migos,Culture II,False
2018-12-24 01:54:53+00:00,2714,I Love It (& Lil Pump),Kanye West,I Love It,False
2018-12-24 01:54:56+00:00,3032,Venom - Music From The Motion Picture,Eminem,Venom,False
2018-12-24 01:54:57+00:00,1923,Come Back to Earth,Mac Miller,Swimming,False
2018-12-24 01:54:59+00:00,1846,Look Alive (feat. Drake),BlocBoy JB,Look Alive (feat. Drake),False
2018-12-24 01:55:01+00:00,2864,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,False
2018-12-24 01:55:03+00:00,1490,Outside Today,YoungBoy Never Broke Again,Until Death Call My Name,False
2018-12-24 01:55:04+00:00,1664,The Ringer,Eminem,Kamikaze,False
2018-12-24 01:55:05+00:00,1569,420 in London,Pressa,420 in London,False
2018-12-24 01:55:06+00:00,1414,monster,21 Savage,i am > i was,False
2018-12-24 01:55:07+00:00,1558,High Hopes,Panic! At The Disco,Pray for the Wicked,False
2018-12-24 01:55:33+00:00,2525,Wake Up in the Sky,Gucci Mane,Evil Genius,False
2018-12-24 01:55:34+00:00,1709,Solo (feat. Demi Lovato) - Wideboys Remix,Clean Bandit,Solo (feat. Demi Lovato),False
2018-12-24 01:55:36+00:00,2031,What About Me (feat. Post Malone),Lil Wayne,What About Me,False
2018-12-24 01:55:38+00:00,2095,Champion (feat. Travis Scott),NAV,RECKLESS,False
2018-12-24 01:55:39+00:00,1669,BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,False
2018-12-24 01:55:42+00:00,4054,changes,XXXTENTACION,?,False
2018-12-24 01:56:19+00:00,37482,BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,False
2018-12-24 01:56:25+00:00,5458,Topanga,Trippie Redd,A Love Letter To You 3,False
2018-12-24 01:56:59+00:00,34715,Te Boté - Remix,Nio Garcia,Te Boté (Remix),False
2018-12-24 01:57:19+00:00,19134,Rolex,Ayo & Teo,Rolex,False
2018-12-24 01:57:20+00:00,1436,Let's Go (The Royal We),Run The Jewels,Let's Go (The Royal We),False
2018-12-24 01:57:21+00:00,1180,monster,21 Savage,i am > i was,False
2018-12-24 01:57:22+00:00,1235,I Love It (& Lil Pump),Kanye West,I Love It,False
2018-12-24 01:57:23+00:00,1542,In My Blood,Shawn Mendes,Shawn Mendes,False
2018-12-24 01:57:24+00:00,1046,Walk It Talk It,Migos,Culture II,False
2018-12-24 01:57:25+00:00,1113,In My Feelings,Drake,Scorpion,False
2018-12-24 01:57:32+00:00,7873,Humility (feat. George Benson),Gorillaz,The Now Now,False
2018-12-24 01:57:33+00:00,1364,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",False
2018-12-24 01:57:47+00:00,14568,Topanga,Trippie Redd,A Love Letter To You 3,False
2018-12-24 01:57:57+00:00,11234,Adan y Eva,Paulo Londra,Adan y Eva,False
2018-12-24 01:58:09+00:00,12345,MALA,6ix9ine,DUMMY BOY,False
2018-12-24 01:58:17+00:00,9281,Adictiva,Daddy Yankee,Adictiva,False
2018-12-24 01:58:52+00:00,34787,MIA (feat. Drake),Bad Bunny,MIA (feat. Drake),False
2018-12-24 01:59:24+00:00,33023,Booty,C. Tangana,Booty,False
2018-12-24 01:59:29+00:00,5819,Imposible,Luis Fonsi,Imposible,False
2018-12-24 01:59:38+00:00,9907,Ella Quiere Beber - Remix,Anuel AA,Ella Quiere Beber (Remix),False
2018-12-24 01:59:38+00:00,707,Vas A Quedarte,Aitana,Tráiler,False
2018-12-24 01:59:39+00:00,0,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",False
2018-12-24 01:59:47+00:00,9319,Bubalu,Becky G,Bubalu,False
2018-12-24 01:59:58+00:00,12813,Está Rico,Marc Anthony,Está Rico,False
2018-12-24 02:00:01+00:00,4899,Replay,Maikel Delacalle,Replay,False
2018-12-24 02:00:02+00:00,1703,Vaina Loca,Ozuna,Aura,False
2018-12-24 02:00:04+00:00,2031,Mujer Bruja,Lola Indigo,Mujer Bruja,False
2018-12-24 02:00:05+00:00,1820,Solo de Mi,Bad Bunny,Solo de Mi,False
2018-12-24 02:00:09+00:00,4148,Amanece,Anuel AA,Amanece,False
2018-12-24 02:00:10+00:00,1814,Ibiza,Ozuna,Aura,False
2018-12-24 02:00:11+00:00,1342,Cuando Te Besé,Becky G,Cuando Te Besé,False
2018-12-24 02:00:12+00:00,1429,MALAMENTE - Cap.1: Augurio,ROSALÍA,El Mal Querer,False
2018-12-24 02:00:17+00:00,6500,BEBE,6ix9ine,DUMMY BOY,False
2018-12-24 02:00:18+00:00,1468,Desde el Corazón,Bad Bunny,Más de un Siglo,False
2018-12-24 02:00:19+00:00,1664,Mocca - Remix,Lalo Ebratt,Mocca,False
2018-12-24 02:00:21+00:00,2031,Asesina - Remix,Brytiago,Asesina (Remix),False
2018-12-24 02:00:22+00:00,1559,Calma - Remix,Pedro Capó,Calma,False
2018-12-24 02:00:23+00:00,1242,Lo siento,Beret,Lo siento,False
2018-12-24 02:00:25+00:00,1980,Reggaeton,J Balvin,Reggaeton,False
2018-12-24 02:00:26+00:00,1300,Culpables,KAROL G,Culpables,False
2018-12-24 02:00:31+00:00,4886,Reggaeton,J Balvin,Reggaeton,False
2018-12-24 02:00:31+00:00,602,Culpables,KAROL G,Culpables,False
2018-12-24 02:00:32+00:00,1243,Antes de Morirme (feat. Rosalía),C. Tangana,Antes de Morirme (feat. Rosalía),False
2018-12-24 02:00:34+00:00,1513,Mujeres,Mozart La Para,Mujeres,False
2018-12-24 02:00:35+00:00,1288,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),False
2018-12-24 02:00:36+00:00,1703,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,False
2018-12-24 02:00:37+00:00,1369,TELÉFONO,Aitana,TELÉFONO,False
2018-12-24 02:00:42+00:00,5802,PPP,KEVIN ROLDAN,PPP,False
2018-12-24 02:00:44+00:00,1475,Celoso,Lele Pons,Celoso,False
2018-12-24 02:00:45+00:00,1797,Perdón,David Bisbal,Perdón,False
2018-12-24 02:00:46+00:00,1220,Bajito,Ana Guerra,Bajito,False
2018-12-24 02:01:04+00:00,19858,Tanta Falta,Bryant Myers,Tanta Falta,False
2018-12-24 02:01:08+00:00,1180,Cuando Nadie Ve,Morat,Balas Perdidas,False
2018-12-24 02:01:08+00:00,4346,Devuelveme,Ozuna,Aura,False
2018-12-24 02:02:30+00:00,82118,Un Veneno,C. Tangana,Un Veneno,False
2018-12-24 02:02:32+00:00,2285,5 Sentidos,Dvicio,5 Sentidos,False
2018-12-24 02:02:32+00:00,940,Sin Pijama,Becky G,Sin Pijama,False
2018-12-24 02:02:33+00:00,1004,Ni La Hora,Ana Guerra,Ni La Hora,False
2018-12-24 02:02:34+00:00,1178,DI MI NOMBRE - Cap.8: Éxtasis,ROSALÍA,El Mal Querer,False
2018-12-24 02:02:38+00:00,5105,Mala Mía,Maluma,Mala Mía,False
2018-12-24 02:02:39+00:00,918,Mejor Que Tú,Aitana,Tráiler,False
2018-12-24 02:02:41+00:00,1925,Desconocidos,Mau y Ricky,Desconocidos,False
2018-12-24 02:02:42+00:00,1969,De La Tierra Hasta Marte,Alfred García,1016,False
2018-12-24 02:02:43+00:00,1299,No Me Acuerdo,Thalia,Valiente,False
2018-12-24 02:02:44+00:00,1306,No Es Justo,J Balvin,Vibras,False
2018-12-24 02:02:57+00:00,0,Adan y Eva,Paulo Londra,Adan y Eva,False
2018-12-24 02:02:58+00:00,624,Adan y Eva,Paulo Londra,Adan y Eva,False
2018-12-24 02:02:58+00:00,0,Ella Quiere Beber - Remix,Anuel AA,Ella Quiere Beber (Remix),False
2018-12-24 02:02:58+00:00,1324,Calma - Remix,Pedro Capó,Calma,False
2018-12-24 02:02:59+00:00,664,Ella Quiere Beber - Remix,Anuel AA,Ella Quiere Beber (Remix),False
2018-12-24 02:02:59+00:00,0,Adan y Eva,Paulo Londra,Adan y Eva,False
2018-12-24 02:02:59+00:00,944,Trampoline,SHAED,MELT,False
2018-12-24 02:03:12+00:00,10944,Calma - Remix,Pedro Capó,Calma,False
2018-12-24 02:03:23+00:00,10691,Adan y Eva,Paulo Londra,Adan y Eva,False
2018-12-24 02:03:31+00:00,11540,Ella Quiere Beber - Remix,Anuel AA,Ella Quiere Beber (Remix),False
2018-12-24 02:03:36+00:00,5084,Trampoline,SHAED,MELT,False
2018-12-24 02:03:37+00:00,1622,Adictiva,Daddy Yankee,Adictiva,False
2018-12-24 02:03:38+00:00,1814,Perdona (Ahora Sí Que Sí),Carolina Durante,Perdona (Ahora Sí Que Sí),False
2018-12-24 02:03:43+00:00,5154,Bitch Lasagna,Party in Backyard,Bitch Lasagna,False
2018-12-24 02:03:44+00:00,1213,Reggaeton,J Balvin,Reggaeton,False
2018-12-24 02:03:45+00:00,1408,Imposible,Luis Fonsi,Imposible,False
2018-12-24 02:03:46+00:00,1200,"thank u, next",Ariana Grande,"thank u, next",False
2018-12-24 02:03:51+00:00,692,El Burrito Sabanero - Tuki-Tuki Version,Marco Pastor Estelles,El Burrito Sabanero,False
2018-12-24 02:03:51+00:00,5320,Desconocidos,Mau y Ricky,Desconocidos,False
2018-12-24 02:03:54+00:00,2843,Dale ParaTra,Alexis y Fido,Dale ParaTra,False
2018-12-24 02:03:55+00:00,1347,Fairytale of New York (feat. Kirsty MacColl),The Pogues,If I Should Fall from Grace with God,False
2018-12-24 02:03:57+00:00,2861,What's Up Danger (with Black Caviar),Blackway,Spider-Man: Into the Spider-Verse,False
2018-12-24 02:03:58+00:00,1393,Hanging Tree - Original Mix,Michael Bibi,Hanging Tree,False
2018-12-24 02:03:59+00:00,1491,Un Veneno,C. Tangana,Un Veneno,False
2018-12-24 02:04:01+00:00,1702,Perdona (Ahora sí que sí),Marcelo Criminal,Perdona (Ahora sí que sí),False
2018-12-24 02:04:02+00:00,1574,Ramenez la coupe à la maison,Vegedream,Marchand de sable,False
2018-12-24 02:04:03+00:00,1642,She Stole My Bike But I Love Her,Dr. Maha's Miracle Tonic,Bank Robbers,False
2018-12-24 02:04:04+00:00,1108,SOLO,JENNIE,SOLO,False
2018-12-24 02:04:05+00:00,1347,In My Head,Peter Manos,In My Head,False
2018-12-24 02:04:06+00:00,1342,Replay,Maikel Delacalle,Replay,False
2018-12-24 02:04:07+00:00,1664,"Fascinados (feat. Joan Manuel Serrat, Leiva, Vetusta Morla, Iván Ferreiro, Loquillo, Zahara, Dani Martin, Albert Pla, Mikel (Izal), Noni (Lori Meyers), Santi Balmes, Xoel López, Anni B Sweet, Jeanette, Carlos Sadness, Nina (Morgan), Juan Alberto (Niños Mutantes), Miri Ros, Javiera Mena, Jorge Martí (La Habitación Roja), Rafa Val (Viva Suecia), Marc (Dorian), Alondra Bentley, Abraham Boba, Carlangas (Novedades Carminha), La Bien Querida, Martí Perarnau IV (Mucho), Nita (Fuel Fandango) & Shuarma (Elefantes))",Sidonie,Lo Más Maravilloso,False
2018-12-24 02:04:09+00:00,1491,Booty,C. Tangana,Booty,False
2018-12-24 02:04:10+00:00,1475,Poca Suerte,Funzo & Baby Loud,Poca Suerte,False
2018-12-24 02:04:43+00:00,33645,Tris Tras,Marful,Cantigas de Mulleres,False
2018-12-24 02:05:20+00:00,37503,Me Niego (feat. Ozuna & Wisin),Reik,Me Niego (feat. Ozuna & Wisin),False
2018-12-24 02:05:21+00:00,942,Usted,Juan Magán,Usted,False
2018-12-24 02:05:22+00:00,1602,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",False
2018-12-24 02:05:23+00:00,1559,Vaina Loca,Ozuna,Aura,False
2018-12-24 02:05:50+00:00,27468,Duro y Suave,Leslie Grace,Duro y Suave,False
2018-12-24 02:05:51+00:00,0,X,Nicky Jam,X,False
2018-12-24 02:05:51+00:00,1086,La Cintura,Alvaro Soler,Mar De Colores,False
2018-12-24 02:06:02+00:00,11234,Síguelo Bailando,Ozuna,Odisea,False
2018-12-24 02:06:03+00:00,935,TELÉFONO,Aitana,TELÉFONO,False
2018-12-24 02:06:03+00:00,957,Échame La Culpa,Luis Fonsi,Échame La Culpa,False
2018-12-24 02:06:05+00:00,1391,No Es Justo,J Balvin,Vibras,False
2018-12-24 02:06:05+00:00,913,I Like It,Cardi B,Invasion of Privacy,False
2018-12-24 02:06:06+00:00,1023,Dura,Daddy Yankee,Dura,False
2018-12-24 02:06:07+00:00,1109,Ni La Hora,Ana Guerra,Ni La Hora,False
2018-12-24 02:06:09+00:00,3198,Déjate Llevar,Juan Magán,Déjate Llevar,False
2018-12-24 02:06:18+00:00,9701,La player (Bandolera),Zion & Lennox,La Player (Bandolera),False
2018-12-24 02:06:19+00:00,1268,MALAMENTE - Cap.1: Augurio,ROSALÍA,MALAMENTE,False
2018-12-24 02:06:21+00:00,2368,Corazón (feat. Nego do Borel),Maluma,F.A.M.E.,False
2018-12-24 02:06:22+00:00,1449,EL BAÑO,Enrique Iglesias,EL BAÑO,False
2018-12-24 02:06:25+00:00,3100,Criminal,NATTI NATASHA,Criminal,False
2018-12-24 02:06:26+00:00,1833,Madura (feat. Bad Bunny),Cosculluela,Madura (feat. Bad Bunny),False
2018-12-24 02:06:28+00:00,1920,A Partir De Hoy,David Bisbal,A Partir De Hoy,False
2018-12-24 02:06:31+00:00,3680,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),False
2018-12-24 02:06:32+00:00,1298,Downtown,Anitta,Downtown,False
2018-12-24 02:06:33+00:00,1647,Dura - Remix,Daddy Yankee,Dura,False
2018-12-24 02:06:34+00:00,1136,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,Ahora,False
2018-12-24 02:06:53+00:00,22027,Dembow,Danny Ocean,Dembow,False
2018-12-24 02:06:55+00:00,3032,Bien Duro,C. Tangana,Bien Duro,False
2018-12-24 02:06:57+00:00,1734,Amorfoda,Bad Bunny,Amorfoda,False
2018-12-24 02:06:58+00:00,1841,Sensualidad,Bad Bunny,Sensualidad,False
2018-12-24 02:07:17+00:00,961,Sensualidad,Bad Bunny,Sensualidad,False
2018-12-24 02:07:17+00:00,18756,Amorfoda,Bad Bunny,Amorfoda,False
2018-12-24 02:07:18+00:00,1233,FRIENDS,Marshmello,FRIENDS,False
